,phen,male_count,female_count,combined_count
4298,K055,11,6,17
4299,K056,42,54,96
4300,K060,3,8,11
4301,K061,11,15,26
4302,K062,11,16,27
4303,K068,87,100,187
4304,K069,19,28,47
4305,K070,6,8,14
4306,K071,16,22,38
4307,K072,14,16,30
4308,K073,85,97,182
4309,K074,16,19,35
4310,K075,2,4,6
4311,K076,38,179,217
4312,K078,2,5,7
4313,K079,6,11,17
4314,K081,54,68,122
4315,K082,21,32,53
4316,K083,711,766,1477
4317,K088,274,416,690
4318,K089,74,84,158
4319,K090,75,66,141
4320,K091,15,9,24
4321,K092,58,50,108
4322,K098,28,46,74
4323,K099,12,17,29
4324,K100,18,12,30
4325,K101,1,6,7
4326,K102,43,39,82
4327,K103,6,9,15
4328,K108,71,99,170
4329,K109,5,17,22
4330,K110,0,6,6
4331,K111,28,43,71
4332,K112,125,201,326
4333,K113,13,8,21
4334,K114,1,1,2
4335,K115,141,117,258
4336,K116,34,47,81
4337,K117,21,21,42
4338,K118,49,61,110
4339,K119,35,38,73
4340,K120,28,44,72
4341,K121,163,232,395
4342,K122,74,74,148
4343,K123,135,132,267
4344,K130,265,339,604
4345,K131,4,2,6
4346,K132,140,130,270
4347,K133,3,0,3
4348,K134,21,32,53
4349,K135,6,6,12
4350,K136,35,38,73
4351,K137,741,894,1635
4352,K140,126,137,263
4353,K141,7,4,11
4354,K142,3,2,5
4355,K143,6,6,12
4356,K145,3,0,3
4357,K146,6,18,24
4358,K148,281,352,633
4359,K149,104,129,233
4360,K168,0,1,1
4361,K20,4374,3997,8371
4362,K21,1,1,2
4363,K210,4946,4706,9652
4364,K219,6444,8811,15255
4365,K220,90,76,166
4366,K221,2867,1680,4547
4367,K222,1142,723,1865
4368,K223,20,11,31
4369,K224,190,270,460
4370,K225,84,60,144
4371,K226,167,110,277
4372,K227,1942,1061,3003
4373,K228,553,578,1131
4374,K229,271,240,511
4375,K238,13,21,34
4376,K250,38,24,62
4377,K251,4,1,5
4378,K252,2,2,4
4379,K253,102,140,242
4380,K254,90,61,151
4381,K255,18,12,30
4382,K256,4,3,7
4383,K257,128,128,256
4384,K258,1,0,1
4385,K259,1701,1682,3383
4386,K260,60,18,78
4387,K261,8,17,25
4388,K262,8,4,12
4389,K263,135,78,213
4390,K264,171,51,222
4391,K265,62,46,108
4392,K266,13,3,16
4393,K267,169,83,252
4394,K269,1278,721,1999
4395,K270,5,2,7
4396,K272,1,0,1
4397,K273,4,10,14
4398,K274,8,4,12
4399,K275,1,2,3
4400,K276,3,1,4
4401,K277,14,10,24
4402,K279,188,130,318
4403,K280,1,1,2
4404,K284,4,2,6
4405,K285,1,0,1
4406,K286,0,2,2
4407,K287,1,2,3
4408,K289,22,10,32
4409,K29,1359,1010,2369
4410,K290,198,206,404
4411,K291,351,350,701
4412,K292,74,20,94
4413,K293,89,99,188
4414,K294,153,168,321
4415,K295,1294,1649,2943
4416,K296,2222,2902,5124
4417,K297,6080,7944,14024
4418,K298,4087,2866,6953
4419,K30,3812,6485,10297
4420,K310,7,2,9
4421,K311,101,74,175
4422,K312,7,4,11
4423,K313,7,6,13
4424,K314,41,64,105
4425,K315,83,61,144
4426,K316,13,11,24
4427,K317,1838,2913,4751
4428,K318,1182,1155,2337
4429,K319,310,367,677
4430,K334,1,0,1
4431,K350,280,258,538
4432,K351,86,82,168
4433,K352,33,24,57
4434,K353,114,118,232
4435,K358,159,194,353
4436,K359,580,605,1185
4437,K36,26,48,74
4438,K37,193,203,396
4439,K380,3,6,9
4440,K381,30,40,70
4441,K382,3,8,11
4442,K388,52,87,139
4443,K389,13,18,31
4444,K400,30,1,31
4445,K401,9,0,9
4446,K402,1304,40,1344
4447,K403,226,32,258
4448,K404,13,1,14
4449,K409,11804,876,12680
4450,K410,2,2,4
4451,K411,2,0,2
4452,K412,3,4,7
4453,K413,24,79,103
4454,K414,2,12,14
4455,K419,128,335,463
4456,K420,140,80,220
4457,K421,5,5,10
4458,K429,2447,826,3273
4459,K43,89,79,168
4460,K430,108,129,237
4461,K431,3,4,7
4462,K433,10,6,16
4463,K435,31,19,50
4464,K436,6,8,14
4465,K439,1458,1396,2854
4466,K440,48,48,96
4467,K441,6,9,15
4468,K442,2,0,2
4469,K449,11324,14467,25791
4470,K450,16,18,34
4471,K451,6,4,10
4472,K452,2,0,2
4473,K453,98,8,106
4474,K454,3,1,4
4475,K458,37,45,82
4476,K460,11,13,24
4477,K461,2,0,2
4478,K469,175,124,299
4479,K491,67,9,76
4480,K492,10,1,11
4481,K493,1,0,1
4482,K498,11,2,13
4483,K500,170,185,355
4484,K501,186,252,438
4485,K502,2,1,3
4486,K503,1,0,1
4487,K508,62,85,147
4488,K509,556,740,1296
4489,K510,95,61,156
4490,K511,6,14,20
4491,K512,202,170,372
4492,K513,101,80,181
4493,K514,121,77,198
4494,K515,47,45,92
4495,K518,111,93,204
4496,K519,1296,1168,2464
4497,K520,53,36,89
4498,K521,88,116,204
4499,K522,9,13,22
4500,K523,56,58,114
4501,K528,178,324,502
4502,K529,5231,7859,13090
4503,K550,141,133,274
4504,K551,23,26,49
4505,K552,254,234,488
4506,K558,25,29,54
4507,K559,112,162,274
4508,K560,71,36,107
4509,K561,26,106,132
4510,K562,249,387,636
4511,K563,7,22,29
4512,K564,104,163,267
4513,K565,374,496,870
4514,K566,931,1029,1960
4515,K567,305,160,465
4516,K570,33,20,53
4517,K571,202,174,376
4518,K572,279,250,529
4519,K573,11594,12578,24172
4520,K574,18,19,37
4521,K575,50,39,89
4522,K576,1,2,3
4523,K578,48,55,103
4524,K579,2793,3585,6378
4525,K580,114,298,412
4526,K581,1,0,1
4527,K582,13,12,25
4528,K586,0,1,1
4529,K589,1276,3857,5133
4530,K590,4385,6158,10543
4531,K591,53,118,171
4532,K592,11,7,18
4533,K593,109,98,207
4534,K594,13,34,47
4535,K598,94,181,275
4536,K599,24,84,108
4537,K600,41,36,77
4538,K601,245,181,426
4539,K602,743,647,1390
4540,K603,682,347,1029
4541,K604,30,12,42
4542,K605,46,22,68
4543,K606,6,3,9
4544,K607,2,2,4
4545,K610,686,299,985
4546,K611,26,12,38
4547,K612,8,4,12
4548,K613,112,51,163
4549,K614,13,7,20
4550,K620,553,545,1098
4551,K621,3745,2544,6289
4552,K622,32,35,67
4553,K623,239,747,986
4554,K624,131,114,245
4555,K625,5018,5898,10916
4556,K626,204,195,399
4557,K627,298,50,348
4558,K628,1181,1251,2432
4559,K629,180,169,349
4560,K630,33,37,70
4561,K631,215,198,413
4562,K632,134,95,229
4563,K633,523,447,970
4564,K634,246,131,377
4565,K635,6646,4921,11567
4566,K636,177,68,245
4567,K638,633,903,1536
4568,K639,370,351,721
4569,K640,206,228,434
4570,K641,139,181,320
4571,K642,49,54,103
4572,K643,20,13,33
4573,K644,123,170,293
4574,K645,4,4,8
4575,K648,43,50,93
4576,K649,593,623,1216
4577,K650,266,165,431
4578,K651,1,0,1
4579,K652,2,1,3
4580,K653,6,2,8
4581,K658,67,70,137
4582,K659,137,125,262
4583,K660,1217,1885,3102
4584,K661,30,22,52
4585,K668,59,95,154
4586,K669,17,21,38
4587,K671,1,0,1
4588,K673,1,1,2
4589,K678,2,0,2
4590,K679,1,0,1
4591,K682,0,2,2
4592,K689,1,0,1
4593,K700,76,19,95
4594,K701,110,28,138
4595,K702,15,3,18
4596,K703,293,73,366
4597,K704,101,26,127
4598,K709,396,106,502
4599,K710,4,4,8
4600,K711,5,9,14
4601,K712,2,2,4
4602,K713,1,0,1
4603,K715,1,0,1
4604,K716,9,4,13
4605,K717,1,3,4
4606,K718,1,1,2
4607,K719,4,5,9
4608,K720,59,41,100
4609,K721,9,5,14
4610,K729,180,93,273
4611,K730,1,1,2
4612,K731,4,1,5
4613,K732,17,31,48
4614,K738,5,7,12
4615,K739,27,44,71
4616,K740,69,41,110
4617,K741,7,1,8
4618,K743,41,174,215
4619,K744,3,4,7
4620,K745,17,54,71
4621,K746,402,183,585
4622,K750,96,64,160
4623,K751,216,35,251
4624,K752,44,9,53
4625,K753,53,14,67
4626,K754,27,137,164
4627,K758,123,106,229
4628,K759,83,76,159
4629,K760,915,882,1797
4630,K761,15,8,23
4631,K762,1,1,2
4632,K763,3,4,7
4633,K764,2,0,2
4634,K765,2,3,5
4635,K766,404,168,572
4636,K767,42,12,54
4637,K768,382,544,926
4638,K769,386,296,682
4639,K770,2,2,4
4640,K778,4,4,8
4641,K800,546,881,1427
4642,K801,1393,3455,4848
4643,K802,2424,5382,7806
4644,K803,142,99,241
4645,K804,114,169,283
4646,K805,791,1470,2261
4647,K808,28,95,123
4648,K810,379,375,754
4649,K811,404,732,1136
4650,K818,10,12,22
4651,K819,298,379,677
4652,K820,7,12,19
4653,K821,23,82,105
4654,K822,40,31,71
4655,K823,11,25,36
4656,K824,116,322,438
4657,K828,341,723,1064
4658,K829,32,72,104
4659,K830,349,220,569
4660,K831,454,386,840
4661,K832,2,5,7
4662,K833,2,8,10
4663,K834,0,12,12
4664,K835,5,8,13
4665,K838,341,642,983
4666,K839,26,30,56
4667,K85,567,614,1181
4668,K850,6,10,16
4669,K851,133,149,282
4670,K852,41,12,53
4671,K853,2,4,6
4672,K858,23,15,38
4673,K859,263,212,475
4674,K860,112,13,125
4675,K861,261,136,397
4676,K862,109,138,247
4677,K863,96,61,157
4678,K868,241,211,452
4679,K869,100,74,174
4680,K871,1,2,3
4681,K900,602,1088,1690
4682,K901,1,1,2
4683,K902,0,1,1
4684,K903,2,0,2
4685,K904,28,62,90
4686,K908,11,21,32
4687,K909,60,101,161
4688,K910,36,46,82
4689,K911,21,15,36
4690,K912,14,27,41
4691,K913,218,158,376
4692,K914,261,236,497
4693,K915,2,19,21
4694,K918,372,331,703
4695,K919,19,8,27
4696,K920,1040,721,1761
4697,K921,1424,989,2413
4698,K922,2834,2804,5638
4699,K928,26,28,54
4700,K929,84,105,189
4701,K930,0,2,2
4702,K938,1,2,3
4703,L00,1,0,1
4704,L010,13,8,21
4705,L011,1,3,4
4706,L020,30,21,51
4707,L021,68,41,109
4708,L022,379,349,728
4709,L023,121,100,221
4710,L024,534,383,917
4711,L028,11,7,18
4712,L029,41,36,77
4713,L030,294,223,517
4714,L031,3318,2036,5354
4715,L032,124,196,320
4716,L033,251,341,592
4717,L038,70,78,148
4718,L039,174,159,333
4719,L040,8,14,22
4720,L041,4,5,9
4721,L042,8,9,17
4722,L043,1,2,3
4723,L048,4,2,6
4724,L049,13,7,20
4725,L050,128,51,179
4726,L059,188,67,255
4727,L080,9,8,17
4728,L081,0,1,1
4729,L088,86,68,154
4730,L089,599,458,1057
4731,L100,4,4,8
4732,L102,2,1,3
4733,L104,1,5,6
4734,L108,0,1,1
4735,L109,5,6,11
4736,L110,20,9,29
4737,L111,8,1,9
4738,L118,1,0,1
4739,L119,6,1,7
4740,L120,14,16,30
4741,L121,8,12,20
4742,L123,1,2,3
4743,L128,0,2,2
4744,L129,6,7,13
4745,L130,17,14,31
4746,L131,1,2,3
4747,L133,2,2,4
4748,L138,2,1,3
4749,L139,5,2,7
4750,L14,0,1,1
4751,L191,0,1,1
4752,L195,1,0,1
4753,L208,10,4,14
4754,L209,33,24,57
4755,L210,0,2,2
4756,L218,1,0,1
4757,L219,38,7,45
4758,L22,5,0,5
4759,L230,0,4,4
4760,L231,6,22,28
4761,L232,0,1,1
4762,L233,2,2,4
4763,L235,4,16,20
4764,L236,0,1,1
4765,L237,1,3,4
4766,L238,2,6,8
4767,L239,6,12,18
4768,L240,3,0,3
4769,L243,1,0,1
4770,L244,1,0,1
4771,L248,8,3,11
4772,L249,1,2,3
4773,L250,0,1,1
4774,L251,3,3,6
4775,L253,2,1,3
4776,L258,2,4,6
4777,L259,18,24,42
4778,L26,6,1,7
4779,L264,4,0,4
4780,L265,1,0,1
4781,L270,178,208,386
4782,L271,29,31,60
4783,L272,8,11,19
4784,L278,1,0,1
4785,L279,2,2,4
4786,L280,47,100,147
4787,L281,15,14,29
4788,L282,5,3,8
4789,L290,159,109,268
4790,L292,0,113,113
4791,L293,4,7,11
4792,L294,9,3,12
4793,L295,4,3,7
4794,L298,10,24,34
4795,L299,115,181,296
4796,L300,4,4,8
4797,L301,4,4,8
4798,L302,0,2,2
4799,L303,10,9,19
4800,L304,8,10,18
4801,L308,49,68,117
4802,L309,682,756,1438
4803,L312,1,0,1
4804,L314,1,0,1
4805,L331,0,1,1
4806,L343,1,0,1
4807,L351,1,0,1
4808,L352,17,13,30
4809,L358,1,0,1
4810,L382,1,0,1
4811,L394,1,0,1
4812,L400,80,66,146
4813,L401,5,10,15
4814,L403,4,10,14
4815,L404,4,5,9
4816,L405,316,351,667
4817,L408,18,15,33
4818,L409,901,690,1591
4819,L410,4,1,5
4820,L411,3,5,8
4821,L412,2,1,3
4822,L413,1,0,1
4823,L415,1,0,1
4824,L419,2,2,4
4825,L42,26,11,37
4826,L430,3,8,11
4827,L432,2,2,4
4828,L433,0,1,1
4829,L434,4,1,5
4830,L438,13,26,39
4831,L439,145,306,451
4832,L440,5,4,9
4833,L441,2,2,4
4834,L443,1,1,2
4835,L473,0,1,1
4836,L500,38,35,73
4837,L501,8,16,24
4838,L502,0,3,3
4839,L503,2,1,3
4840,L505,1,2,3
4841,L506,1,1,2
4842,L508,9,25,34
4843,L509,73,122,195
4844,L511,14,20,34
4845,L512,1,3,4
4846,L518,3,0,3
4847,L519,15,29,44
4848,L52,22,40,62
4849,L530,6,11,17
4850,L531,0,3,3
4851,L538,14,26,40
4852,L539,228,230,458
4853,L540,0,1,1
4854,L541,2,3,5
4855,L543,1,0,1
4856,L550,0,1,1
4857,L551,2,0,2
4858,L559,2,5,7
4859,L563,0,5,5
4860,L564,1,7,8
4861,L568,22,13,35
4862,L569,13,8,21
4863,L570,1176,1053,2229
4864,L571,0,1,1
4865,L573,1,4,5
4866,L574,3,25,28
4867,L575,7,2,9
4868,L578,111,109,220
4869,L579,7,7,14
4870,L580,2,1,3
4871,L589,3,7,10
4872,L590,1,2,3
4873,L595,1,0,1
4874,L597,1,0,1
4875,L598,4,9,13
4876,L599,3,4,7
4877,L600,352,334,686
4878,L601,3,8,11
4879,L602,20,26,46
4880,L603,15,20,35
4881,L604,0,1,1
4882,L605,2,3,5
4883,L608,77,75,152
4884,L609,30,29,59
4885,L622,1,0,1
4886,L624,0,1,1
4887,L628,1,0,1
4888,L630,2,3,5
4889,L631,5,4,9
4890,L633,1,0,1
4891,L634,8,4,12
4892,L638,1,2,3
4893,L639,3,11,14
4894,L640,0,3,3
4895,L648,0,1,1
4896,L649,0,5,5
4897,L658,2,0,2
4898,L659,14,69,83
4899,L660,0,2,2
4900,L661,2,7,9
4901,L662,2,1,3
4902,L665,2,1,3
4903,L668,1,2,3
4904,L669,2,14,16
4905,L671,7,16,23
4906,L680,1,16,17
4907,L688,2,2,4
4908,L689,1,2,3
4909,L700,13,22,35
4910,L703,7,11,18
4911,L705,0,2,2
4912,L708,2,2,4
4913,L709,10,16,26
4914,L710,0,3,3
4915,L711,54,3,57
4916,L713,1,25,26
4917,L714,4,0,4
4918,L718,4,5,9
4919,L719,116,123,239
4920,L720,928,1044,1972
4921,L721,2098,2073,4171
4922,L722,6,3,9
4923,L728,57,99,156
4924,L729,412,542,954
4925,L730,1,1,2
4926,L731,4,3,7
4927,L732,42,112,154
4928,L738,32,28,60
4929,L739,75,65,140
4930,L740,2,3,5
4931,L743,0,3,3
4932,L744,1,2,3
4933,L748,0,2,2
4934,L750,1,0,1
4935,L751,1,0,1
4936,L752,1,0,1
4937,L758,0,2,2
4938,L759,1,0,1
4939,L795,1,0,1
4940,L80,17,45,62
4941,L810,5,6,11
4942,L811,0,1,1
4943,L812,6,19,25
4944,L813,0,2,2
4945,L814,185,296,481
4946,L816,1,1,2
4947,L817,5,1,6
4948,L818,21,33,54
4949,L819,65,105,170
4950,L82,1365,1527,2892
4951,L83,50,45,95
4952,L832,0,3,3
4953,L84,53,216,269
4954,L841,33,49,82
4955,L842,4,4,8
4956,L843,3,3,6
4957,L844,8,7,15
4958,L845,2,2,4
4959,L848,0,2,2
4960,L849,0,3,3
4961,L850,2,1,3
4962,L851,85,164,249
4963,L852,8,20,28
4964,L853,9,28,37
4965,L858,141,150,291
4966,L859,155,196,351
4967,L861,3,20,23
4968,L862,11,20,31
4969,L869,0,1,1
4970,L870,2,1,3
4971,L871,6,19,25
4972,L872,2,4,6
4973,L873,0,9,9
4974,L874,14,47,61
4975,L877,1,1,2
4976,L878,2,6,8
4977,L879,2,4,6
4978,L88,10,14,24
4979,L881,22,16,38
4980,L882,20,31,51
4981,L883,4,7,11
4982,L888,0,1,1
4983,L89,160,87,247
4984,L890,95,63,158
4985,L891,265,219,484
4986,L892,102,52,154
4987,L893,50,24,74
4988,L899,135,113,248
4989,L900,58,348,406
4990,L902,0,1,1
4991,L903,0,1,1
4992,L904,0,2,2
4993,L905,740,1300,2040
4994,L906,1,4,5
4995,L908,3,9,12
4996,L909,3,5,8
4997,L910,66,128,194
4998,L911,4,4,8
4999,L912,16,11,27
5000,L913,9,18,27
5001,L914,9,14,23
5002,L915,4,6,10
5003,L916,0,1,1
5004,L918,316,422,738
5005,L919,7,10,17
5006,L920,11,44,55
5007,L921,2,5,7
5008,L922,4,4,8
5009,L923,51,78,129
5010,L928,19,24,43
5011,L929,116,151,267
5012,L930,26,78,104
5013,L931,1,7,8
5014,L932,1,9,10
5015,L933,1,0,1
5016,L936,1,0,1
5017,L938,0,2,2
5018,L940,6,31,37
5019,L941,1,1,2
5020,L942,17,23,40
5021,L943,2,8,10
5022,L944,0,1,1
5023,L948,6,11,17
5024,L949,8,14,22
5025,L950,1,3,4
5026,L951,11,11,22
5027,L958,17,18,35
5028,L959,40,42,82
5029,L97,783,414,1197
5030,L975,0,2,2
5031,L978,0,1,1
5032,L980,132,124,256
5033,L981,6,7,13
5034,L982,3,12,15
5035,L983,1,2,3
5036,L984,77,65,142
5037,L985,4,6,10
5038,L986,1,1,2
5039,L987,2,5,7
5040,L988,415,453,868
5041,L989,1811,2102,3913
5042,L990,1,2,3
5043,L993,1,0,1
5044,L997,5,10,15
5045,L998,5,2,7
5046,M000,1,0,1
5047,M0000,4,2,6
5048,M0001,5,0,5
5049,M0002,1,0,1
5050,M0003,1,1,2
5051,M0005,1,2,3
5052,M0006,8,6,14
5053,M0007,4,1,5
5054,M0008,0,1,1
5055,M0010,0,1,1
5056,M0012,1,0,1
5057,M002,1,1,2
5058,M0020,2,0,2
5059,M0021,1,0,1
5060,M0023,0,1,1
5061,M0024,1,0,1
5062,M0025,1,1,2
5063,M0026,4,0,4
5064,M0027,0,1,1
5065,M0029,1,1,2
5066,M008,2,1,3
5067,M0081,0,1,1
5068,M0085,2,1,3
5069,M0086,8,2,10
5070,M009,30,21,51
5071,M0090,9,4,13
5072,M0091,14,6,20
5073,M0092,7,5,12
5074,M0093,8,7,15
5075,M0094,13,19,32
5076,M0095,13,5,18
5077,M0096,81,35,116
5078,M0097,18,10,28
5079,M0098,1,2,3
5080,M0099,6,3,9
5081,M010,1,0,1
5082,M013,1,0,1
5083,M0139,0,1,1
5084,M015,1,1,2
5085,M0150,0,1,1
5086,M018,0,1,1
5087,M0186,0,1,1
5088,M0187,1,0,1
5089,M0189,0,1,1
5090,M021,6,3,9
5091,M022,2,0,2
5092,M023,10,1,11
5093,M0230,2,0,2
5094,M0236,0,1,1
5095,M0239,17,1,18
5096,M025,4,8,12
5097,M028,1,2,3
5098,M0281,0,1,1
5099,M0284,0,1,1
5100,M0285,0,1,1
5101,M0286,0,1,1
5102,M0287,1,1,2
5103,M029,4,5,9
5104,M0290,12,4,16
5105,M0293,1,1,2
5106,M0294,1,2,3
5107,M0296,7,6,13
5108,M0297,1,2,3
5109,M0299,3,1,4
5110,M031,1,0,1
5111,M0320,0,2,2
5112,M0326,0,1,1
5113,M036,0,1,1
5114,M0360,0,1,1
5115,M038,0,1,1
5116,M039,5,1,6
5117,M050,2,3,5
5118,M0500,1,2,3
5119,M0509,3,2,5
5120,M051,8,19,27
5121,M0510,2,2,4
5122,M0518,1,0,1
5123,M0519,6,6,12
5124,M052,4,9,13
5125,M0520,2,6,8
5126,M0524,0,1,1
5127,M0526,0,1,1
5128,M0528,1,0,1
5129,M0529,2,8,10
5130,M053,2,1,3
5131,M0530,1,0,1
5132,M0538,0,1,1
5133,M058,7,11,18
5134,M0580,2,10,12
5135,M0582,0,1,1
5136,M0583,0,3,3
5137,M0584,0,3,3
5138,M0586,1,0,1
5139,M0587,0,2,2
5140,M0588,0,1,1
5141,M0589,1,5,6
5142,M059,59,150,209
5143,M0590,63,166,229
5144,M0591,2,6,8
5145,M0592,3,6,9
5146,M0593,2,4,6
5147,M0594,6,10,16
5148,M0595,0,7,7
5149,M0596,1,11,12
5150,M0597,8,17,25
5151,M0598,0,3,3
5152,M0599,30,98,128
5153,M060,71,134,205
5154,M0600,51,118,169
5155,M0601,3,7,10
5156,M0602,4,1,5
5157,M0603,1,4,5
5158,M0604,3,7,10
5159,M0605,1,7,8
5160,M0606,7,11,18
5161,M0607,4,8,12
5162,M0608,1,0,1
5163,M0609,47,83,130
5164,M061,2,6,8
5165,M0610,2,2,4
5166,M0611,0,1,1
5167,M0616,1,0,1
5168,M0619,2,3,5
5169,M062,0,1,1
5170,M0621,1,0,1
5171,M0622,1,0,1
5172,M0627,0,2,2
5173,M063,6,14,20
5174,M0630,3,7,10
5175,M0632,11,10,21
5176,M0633,1,3,4
5177,M0634,17,41,58
5178,M0636,1,3,4
5179,M0637,0,27,27
5180,M0639,0,1,1
5181,M064,16,38,54
5182,M0640,9,28,37
5183,M0641,1,2,3
5184,M0643,1,1,2
5185,M0644,0,1,1
5186,M0645,2,1,3
5187,M0646,3,4,7
5188,M0647,3,1,4
5189,M0649,13,38,51
5190,M068,6,8,14
5191,M0680,1,7,8
5192,M0681,0,3,3
5193,M0682,1,1,2
5194,M0684,1,0,1
5195,M0685,1,0,1
5196,M0686,0,1,1
5197,M0687,0,2,2
5198,M0688,0,5,5
5199,M0689,4,8,12
5200,M069,721,1655,2376
5201,M0690,278,728,1006
5202,M0691,28,74,102
5203,M0692,15,32,47
5204,M0693,17,48,65
5205,M0694,40,146,186
5206,M0695,19,50,69
5207,M0696,56,133,189
5208,M0697,40,122,162
5209,M0698,9,28,37
5210,M0699,663,1330,1993
5211,M070,4,4,8
5212,M0700,0,1,1
5213,M0701,1,0,1
5214,M0703,1,0,1
5215,M0704,2,3,5
5216,M0707,0,1,1
5217,M0709,4,1,5
5218,M071,1,4,5
5219,M0719,2,0,2
5220,M072,4,1,5
5221,M0726,1,0,1
5222,M0728,0,1,1
5223,M0729,2,3,5
5224,M073,204,210,414
5225,M0730,56,71,127
5226,M0731,3,7,10
5227,M0732,2,0,2
5228,M0733,2,4,6
5229,M0734,9,12,21
5230,M0735,5,9,14
5231,M0736,20,13,33
5232,M0737,10,12,22
5233,M0738,3,4,7
5234,M0739,113,137,250
5235,M074,2,4,6
5236,M0740,1,3,4
5237,M0749,0,3,3
5238,M075,4,4,8
5239,M0750,0,3,3
5240,M0751,1,0,1
5241,M0759,0,4,4
5242,M076,0,3,3
5243,M0760,0,2,2
5244,M0766,0,3,3
5245,M0769,4,6,10
5246,M080,1,5,6
5247,M0800,2,5,7
5248,M0802,0,1,1
5249,M0805,1,0,1
5250,M0808,0,1,1
5251,M0809,2,4,6
5252,M0819,0,1,1
5253,M082,0,3,3
5254,M0825,0,1,1
5255,M0826,1,0,1
5256,M0829,1,3,4
5257,M0830,0,2,2
5258,M0839,0,1,1
5259,M0840,1,2,3
5260,M0844,1,0,1
5261,M088,0,1,1
5262,M089,2,3,5
5263,M0890,1,3,4
5264,M0896,0,1,1
5265,M0899,2,3,5
5266,M091,3,2,5
5267,M093,4,6,10
5268,M094,7,1,8
5269,M100,26,1,27
5270,M1000,11,1,12
5271,M1002,12,0,12
5272,M1003,3,0,3
5273,M1004,8,6,14
5274,M1006,9,2,11
5275,M1007,29,2,31
5276,M1008,3,0,3
5277,M1009,15,3,18
5278,M102,2,1,3
5279,M1027,1,1,2
5280,M103,5,4,9
5281,M1037,1,0,1
5282,M1039,3,4,7
5283,M104,2,0,2
5284,M1046,2,0,2
5285,M1049,1,0,1
5286,M109,1836,284,2120
5287,M1090,55,7,62
5288,M1091,2,0,2
5289,M1092,24,2,26
5290,M1093,22,5,27
5291,M1094,48,9,57
5292,M1095,3,0,3
5293,M1096,131,15,146
5294,M1097,183,51,234
5295,M1098,5,0,5
5296,M1099,1226,161,1387
5297,M111,0,1,1
5298,M1116,1,2,3
5299,M112,44,13,57
5300,M1120,3,3,6
5301,M1121,4,3,7
5302,M1122,1,0,1
5303,M1123,2,4,6
5304,M1124,0,3,3
5305,M1125,1,0,1
5306,M1126,164,103,267
5307,M1127,7,1,8
5308,M1128,1,0,1
5309,M1129,2,1,3
5310,M113,1,0,1
5311,M118,4,4,8
5312,M1182,2,0,2
