,phen,male_count,female_count,combined_count
10513,U106,20,15,35
10514,U111,1,0,1
10515,U112,7,4,11
10516,U113,3,1,4
10517,U114,3,1,4
10518,U117,4,4,8
10519,U123,2,1,3
10520,U124,2,0,2
10521,U128,0,1,1
10522,U133,1,0,1
10523,U134,0,1,1
10524,U135,1,0,1
10525,U136,5,8,13
10526,U138,0,1,1
10527,U162,13,8,21
10528,U173,0,1,1
10529,U175,6,6,12
10530,U176,0,1,1
10531,U191,8,15,23
10532,U194,2,0,2
10533,U196,0,1,1
10534,U197,7,9,16
10535,U198,2,1,3
10536,U199,2,3,5
10537,U201,90,45,135
10538,U202,23,9,32
10539,U205,22,29,51
10540,U208,1,1,2
10541,U209,3,1,4
10542,U211,29,18,47
10543,U212,217,184,401
10544,U214,2,0,2
10545,U216,7,2,9
10546,U217,1,0,1
10547,U221,4,6,10
10548,U228,1,1,2
10549,U251,2,1,3
10550,U253,4,9,13
10551,U254,5,3,8
10552,U258,0,2,2
10553,U259,1,0,1
10554,U262,9,1,10
10555,U264,7,7,14
10556,U265,0,2,2
10557,U268,6,0,6
10558,U271,0,1,1
10559,U278,1,5,6
10560,U287,0,1,1
10561,U292,4,0,4
10562,U293,8,8,16
10563,U294,1,2,3
10564,U295,2,6,8
10565,U296,0,1,1
10566,U297,16,23,39
10567,U298,6,8,14
10568,U299,0,1,1
10569,U301,5,9,14
10570,U308,1,0,1
10571,U328,2,2,4
10572,U329,0,4,4
10573,U331,41,8,49
10574,U338,1,4,5
10575,U354,44,44,88
10576,U362,2,1,3
10577,U364,3,4,7
10578,U372,6,2,8
10579,U401,0,2,2
10580,U500,0,1,1
10581,U508,2,0,2
10582,U51,1,0,1
10583,U510,28,48,76
10584,U511,24,45,69
10585,U512,3,4,7
10586,U513,1,0,1
10587,U518,2,1,3
10588,U52,3,1,4
10589,U534,0,1,1
10590,U541,3,0,3
10591,U543,4,1,5
10592,U548,2,1,3
10593,U800,101,84,185
10594,U801,212,162,374
10595,U808,76,75,151
10596,U810,30,26,56
10597,U818,5,4,9
10598,U820,77,54,131
10599,U821,63,46,109
10600,U822,5,5,10
10601,U828,4,6,10
10602,U829,1,0,1
10603,U830,13,4,17
10604,U831,2,1,3
10605,U832,3,3,6
10606,U837,21,22,43
10607,U838,46,39,85
10608,U839,6,1,7
10609,U848,1,0,1
10610,U849,1,0,1
10611,U85,1,4,5
10612,U88,97,83,180
10613,U898,88,98,186
10614,U899,8,10,18
10615,V010,1,0,1
10616,V011,3,2,5
10617,V014,0,1,1
10618,V019,1,2,3
10619,V020,0,1,1
10620,V021,1,1,2
10621,V0297,0,1,1
10622,V030,0,4,4
10623,V0308,1,0,1
10624,V031,28,20,48
10625,V0318,0,1,1
10626,V0319,2,0,2
10627,V039,0,1,1
10628,V0399,0,1,1
10629,V040,1,0,1
10630,V041,3,0,3
10631,V0509,1,0,1
10632,V051,1,1,2
10633,V059,1,0,1
10634,V061,1,0,1
10635,V069,0,1,1
10636,V072,1,0,1
10637,V073,1,1,2
10638,V079,0,1,1
10639,V082,1,0,1
10640,V090,3,1,4
10641,V091,1,3,4
10642,V092,23,12,35
10643,V093,7,1,8
10644,V098,1,0,1
10645,V099,0,2,2
10646,V100,2,0,2
10647,V102,1,0,1
10648,V104,2,1,3
10649,V109,1,0,1
10650,V110,1,3,4
10651,V111,1,0,1
10652,V114,0,3,3
10653,V115,0,1,1
10654,V129,1,0,1
10655,V131,1,0,1
10656,V132,0,4,4
10657,V133,0,1,1
10658,V134,21,5,26
10659,V1349,1,0,1
10660,V135,0,1,1
10661,V138,2,0,2
10662,V139,9,3,12
10663,V1399,1,0,1
10664,V141,1,0,1
10665,V144,3,0,3
10666,V148,1,0,1
10667,V152,0,1,1
10668,V153,1,0,1
10669,V161,0,1,1
10670,V170,0,1,1
10671,V172,4,0,4
10672,V174,3,2,5
10673,V179,1,1,2
10674,V180,42,13,55
10675,V181,1,0,1
10676,V182,21,9,30
10677,V184,26,14,40
10678,V1849,0,1,1
10679,V185,1,0,1
10680,V189,19,8,27
10681,V1899,1,0,1
10682,V190,0,1,1
10683,V192,1,0,1
10684,V193,6,1,7
10685,V194,3,3,6
10686,V198,3,0,3
10687,V199,6,3,9
10688,V1999,1,0,1
10689,V202,0,1,1
10690,V204,1,0,1
10691,V218,1,2,3
10692,V221,2,0,2
10693,V223,3,1,4
10694,V224,2,0,2
10695,V228,2,2,4
10696,V233,0,1,1
10697,V234,16,0,16
10698,V235,0,1,1
10699,V239,3,0,3
10700,V242,1,0,1
10701,V245,0,1,1
10702,V251,0,2,2
10703,V252,30,55,85
10704,V253,1,0,1
10705,V254,21,19,40
10706,V255,21,15,36
10707,V256,5,0,5
10708,V257,1,0,1
10709,V258,8,1,9
10710,V259,7,8,15
10711,V260,0,2,2
10712,V264,3,0,3
10713,V265,4,3,7
10714,V266,0,1,1
10715,V268,2,3,5
10716,V269,3,0,3
10717,V270,0,1,1
10718,V272,0,1,1
10719,V274,3,1,4
10720,V279,1,0,1
10721,V280,7,1,8
10722,V2809,1,0,1
10723,V281,2,0,2
10724,V282,3,0,3
10725,V284,14,2,16
10726,V2849,1,0,1
10727,V289,3,0,3
10728,V291,2,0,2
10729,V292,1,0,1
10730,V293,1,1,2
10731,V294,6,7,13
10732,V295,2,1,3
10733,V296,1,0,1
10734,V2969,1,0,1
10735,V298,1,1,2
10736,V299,5,1,6
10737,V2999,2,0,2
10738,V304,0,1,1
10739,V331,10,2,12
10740,V332,4,9,13
10741,V334,1,0,1
10742,V337,25,25,50
10743,V338,5,4,9
10744,V339,7,7,14
10745,V341,1,0,1
10746,V347,2,4,6
10747,V348,0,2,2
10748,V349,0,1,1
10749,V361,1,0,1
10750,V394,1,0,1
10751,V405,0,1,1
10752,V413,1,0,1
10753,V418,0,1,1
10754,V425,1,0,1
10755,V4258,1,0,1
10756,V4309,0,1,1
10757,V434,1,0,1
10758,V435,25,22,47
10759,V436,6,6,12
10760,V4369,0,1,1
10761,V439,0,3,3
10762,V444,2,1,3
10763,V445,2,4,6
10764,V446,0,1,1
10765,V4469,1,0,1
10766,V449,0,1,1
10767,V470,3,0,3
10768,V471,0,2,2
10769,V473,0,2,2
10770,V475,10,6,16
10771,V4758,0,1,1
10772,V4759,1,0,1
10773,V476,0,3,3
10774,V479,1,0,1
10775,V480,0,2,2
10776,V481,0,2,2
10777,V482,0,1,1
10778,V484,7,10,17
10779,V485,20,17,37
10780,V4859,1,1,2
10781,V486,3,4,7
10782,V487,1,0,1
10783,V488,1,1,2
10784,V489,2,1,3
10785,V490,1,0,1
10786,V491,2,0,2
10787,V493,0,1,1
10788,V494,2,6,8
10789,V495,0,1,1
10790,V496,2,2,4
10791,V498,0,5,5
10792,V499,14,14,28
10793,V508,1,1,2
10794,V509,1,3,4
10795,V519,1,1,2
10796,V521,1,1,2
10797,V523,7,4,11
10798,V524,1,0,1
10799,V528,1,1,2
10800,V535,1,0,1
10801,V540,5,2,7
10802,V544,60,100,160
10803,V548,1,0,1
10804,V551,0,1,1
10805,V581,0,1,1
10806,V582,1,0,1
10807,V584,0,1,1
10808,V586,0,1,1
10809,V587,3,3,6
10810,V588,0,1,1
10811,V593,1,0,1
10812,V594,1,0,1
10813,V598,1,0,1
10814,V599,2,0,2
10815,V623,1,0,1
10816,V641,2,5,7
10817,V643,2,0,2
10818,V650,1,2,3
10819,V671,1,2,3
10820,V682,1,0,1
10821,V684,3,0,3
10822,V686,2,0,2
10823,V693,1,0,1
10824,V698,1,0,1
10825,V706,1,0,1
10826,V709,0,1,1
10827,V714,0,1,1
10828,V774,0,1,1
10829,V781,0,2,2
10830,V783,0,2,2
10831,V784,4,6,10
10832,V7849,0,1,1
10833,V785,0,1,1
10834,V786,0,3,3
10835,V791,0,1,1
10836,V793,0,2,2
10837,V798,0,1,1
10838,V7989,1,0,1
10839,V800,11,24,35
10840,V8000,1,0,1
10841,V8001,0,3,3
10842,V809,0,6,6
10843,V814,2,0,2
10844,V824,2,0,2
10845,V836,1,0,1
10846,V837,2,0,2
10847,V8542,1,0,1
10848,V860,1,0,1
10849,V865,2,2,4
10850,V867,1,0,1
10851,V884,0,1,1
10852,V892,13,3,16
10853,V899,3,6,9
10854,V905,1,0,1
10855,V929,1,1,2
10856,V931,1,0,1
10857,V933,0,1,1
10858,V9331,1,0,1
10859,V934,1,1,2
10860,V936,1,0,1
10861,V939,3,0,3
10862,V943,1,0,1
10863,V947,1,0,1
10864,V950,2,0,2
10865,V951,1,0,1
10866,V962,2,0,2
10867,V971,1,1,2
10868,V972,0,1,1
10869,V978,1,0,1
10870,V98,1,0,1
10871,V99,0,2,2
10872,W000,2,5,7
10873,W0008,1,0,1
10874,W001,0,1,1
10875,W003,2,2,4
10876,W004,16,25,41
10877,W0042,1,0,1
10878,W008,7,8,15
10879,W0089,0,1,1
10880,W009,28,66,94
10881,W010,53,142,195
10882,W0103,0,3,3
10883,W0108,0,1,1
10884,W0109,0,6,6
10885,W011,1,0,1
10886,W012,20,10,30
10887,W0120,1,0,1
10888,W0129,0,2,2
10889,W013,12,12,24
10890,W0131,1,1,2
10891,W014,51,79,130
10892,W0148,1,1,2
10893,W0149,4,5,9
10894,W015,9,25,34
10895,W016,1,0,1
10896,W017,0,2,2
10897,W018,23,63,86
10898,W0181,0,2,2
10899,W0189,0,1,1
10900,W019,74,184,258
10901,W020,0,1,1
10902,W023,8,8,16
10903,W0231,1,0,1
10904,W028,8,10,18
10905,W0281,0,1,1
10906,W029,9,8,17
10907,W031,0,1,1
10908,W032,2,4,6
10909,W033,22,3,25
10910,W0330,3,1,4
10911,W034,1,2,3
10912,W035,0,4,4
10913,W036,0,2,2
10914,W038,3,5,8
10915,W0389,1,0,1
10916,W039,6,2,8
10917,W041,1,0,1
10918,W042,0,2,2
10919,W045,0,1,1
10920,W048,0,1,1
10921,W052,2,0,2
10922,W058,0,1,1
10923,W059,0,1,1
10924,W060,4,9,13
10925,W061,1,0,1
10926,W062,16,3,19
10927,W0628,0,1,1
10928,W064,0,5,5
10929,W066,0,2,2
10930,W068,13,29,42
10931,W069,4,3,7
10932,W070,6,7,13
10933,W072,2,3,5
10934,W0729,0,1,1
10935,W079,4,3,7
10936,W080,3,8,11
10937,W081,4,3,7
10938,W082,19,21,40
10939,W083,11,28,39
10940,W084,3,3,6
10941,W085,14,20,34
10942,W086,1,0,1
10943,W087,1,0,1
10944,W088,3,2,5
10945,W089,0,3,3
10946,W090,1,0,1
10947,W091,5,6,11
10948,W092,2,1,3
10949,W093,2,1,3
10950,W096,1,0,1
10951,W099,0,1,1
10952,W100,51,101,152
10953,W1003,0,1,1
10954,W1004,1,0,1
10955,W1008,0,1,1
10956,W102,4,4,8
10957,W103,1,0,1
10958,W104,3,4,7
10959,W105,6,14,20
10960,W1059,0,1,1
10961,W108,2,8,10
10962,W109,63,103,166
10963,W1092,1,0,1
10964,W110,49,23,72
10965,W115,2,0,2
10966,W116,2,1,3
10967,W118,3,0,3
10968,W1182,1,0,1
10969,W119,69,14,83
10970,W1199,6,0,6
10971,W121,0,1,1
10972,W122,2,3,5
10973,W125,2,0,2
10974,W126,4,0,4
10975,W1262,1,0,1
10976,W128,0,1,1
10977,W129,7,0,7
10978,W1292,1,0,1
10979,W130,6,2,8
10980,W1308,1,0,1
10981,W131,0,4,4
10982,W132,0,10,10
10983,W133,1,0,1
10984,W135,1,0,1
10985,W138,2,1,3
10986,W1389,0,1,1
10987,W139,26,6,32
10988,W140,2,0,2
10989,W141,0,5,5
10990,W144,0,9,9
10991,W148,0,1,1
10992,W149,1,0,1
10993,W151,3,39,42
10994,W152,2,3,5
10995,W153,6,44,50
10996,W154,0,3,3
10997,W156,0,2,2
10998,W157,2,12,14
10999,W158,12,12,24
11000,W159,2,4,6
11001,W161,0,3,3
11002,W163,2,1,3
11003,W164,0,12,12
11004,W165,1,0,1
11005,W169,4,1,5
11006,W170,3,5,8
11007,W1709,0,1,1
11008,W172,1,0,1
11009,W173,1,2,3
11010,W174,4,5,9
11011,W175,1,0,1
11012,W176,1,0,1
11013,W178,25,15,40
11014,W1781,0,2,2
11015,W179,21,14,35
11016,W18,1,0,1
11017,W180,31,35,66
11018,W1804,1,0,1
11019,W1809,1,2,3
11020,W181,1,1,2
11021,W182,10,12,22
11022,W1822,0,1,1
11023,W183,5,10,15
11024,W184,14,13,27
11025,W1848,1,0,1
11026,W185,5,3,8
11027,W186,2,0,2
11028,W188,9,7,16
11029,W1889,0,1,1
11030,W189,40,56,96
11031,W190,82,135,217
11032,W1908,0,1,1
11033,W1909,0,1,1
11034,W191,5,3,8
11035,W192,54,49,103
11036,W193,7,7,14
11037,W194,36,29,65
11038,W195,12,9,21
11039,W196,7,3,10
11040,W198,23,27,50
11041,W1981,0,1,1
11042,W199,267,371,638
11043,W200,5,3,8
11044,W201,27,27,54
11045,W202,3,7,10
11046,W2022,0,1,1
11047,W2049,1,0,1
11048,W205,4,21,25
11049,W2052,1,0,1
11050,W206,7,1,8
11051,W208,10,4,14
11052,W209,14,4,18
11053,W2099,1,0,1
11054,W210,1,0,1
11055,W212,0,2,2
11056,W213,17,1,18
11057,W2130,1,0,1
11058,W214,2,0,2
11059,W215,0,1,1
11060,W218,2,0,2
11061,W219,10,4,14
11062,W220,11,8,19
11063,W221,0,1,1
11064,W222,7,6,13
11065,W223,1,0,1
11066,W224,4,5,9
11067,W225,0,2,2
11068,W226,1,0,1
11069,W2262,1,0,1
11070,W228,1,2,3
11071,W229,26,18,44
11072,W230,13,8,21
11073,W2303,1,0,1
11074,W2308,1,0,1
11075,W231,2,0,2
11076,W232,9,7,16
11077,W233,0,1,1
11078,W234,2,1,3
11079,W235,1,0,1
11080,W2352,2,0,2
11081,W236,10,1,11
11082,W2369,1,0,1
11083,W237,1,0,1
11084,W238,4,1,5
11085,W2382,1,0,1
11086,W239,37,13,50
11087,W2392,1,0,1
11088,W2399,1,0,1
11089,W241,3,0,3
11090,W242,28,25,53
11091,W243,10,20,30
11092,W244,2,2,4
11093,W245,3,0,3
11094,W246,3,0,3
11095,W248,12,24,36
11096,W2482,1,0,1
11097,W249,2,0,2
11098,W250,14,17,31
11099,W2503,1,0,1
11100,W2509,2,1,3
11101,W251,1,3,4
11102,W252,0,1,1
11103,W253,1,2,3
11104,W255,1,3,4
11105,W2552,0,1,1
11106,W256,2,0,2
11107,W2562,1,0,1
11108,W258,4,1,5
11109,W259,14,12,26
11110,W260,16,25,41
11111,W2603,1,1,2
11112,W2608,1,0,1
11113,W2609,0,1,1
11114,W261,0,2,2
11115,W262,14,37,51
11116,W263,0,1,1
11117,W264,2,2,4
11118,W265,2,0,2
11119,W2652,1,0,1
11120,W266,2,0,2
11121,W268,2,0,2
11122,W269,22,6,28
11123,W2699,0,1,1
11124,W270,10,9,19
11125,W2703,2,0,2
11126,W2709,1,0,1
11127,W275,1,0,1
11128,W276,2,0,2
11129,W279,23,5,28
11130,W2792,1,0,1
11131,W2799,2,0,2
11132,W280,1,3,4
11133,W2800,1,0,1
11134,W2801,1,0,1
11135,W281,4,3,7
11136,W282,2,1,3
11137,W283,75,87,162
11138,W284,1,0,1
11139,W286,1,0,1
11140,W289,2,1,3
11141,W290,10,5,15
11142,W2909,0,1,1
11143,W293,3,0,3
11144,W295,2,0,2
11145,W296,3,0,3
11146,W2962,1,0,1
11147,W299,21,3,24
11148,W301,4,2,6
11149,W302,0,1,1
11150,W303,5,4,9
11151,W310,6,1,7
11152,W311,1,0,1
11153,W312,0,1,1
11154,W314,1,0,1
11155,W315,1,0,1
11156,W3152,2,0,2
11157,W316,22,1,23
11158,W3162,4,0,4
11159,W318,3,0,3
11160,W3189,1,0,1
11161,W319,29,2,31
11162,W3192,1,0,1
11163,W331,3,3,6
11164,W332,2,0,2
11165,W336,4,0,4
11166,W338,2,0,2
11167,W341,0,1,1
11168,W342,1,0,1
11169,W348,0,1,1
11170,W349,2,1,3
11171,W354,1,1,2
11172,W358,1,0,1
11173,W360,1,0,1
11174,W361,3,2,5
11175,W362,0,3,3
11176,W363,4,0,4
11177,W364,2,2,4
11178,W365,98,61,159
11179,W369,1,0,1
11180,W371,5,14,19
11181,W376,1,0,1
11182,W381,6,3,9
11183,W386,1,0,1
11184,W388,0,1,1
11185,W391,1,0,1
11186,W401,75,62,137
11187,W402,3,0,3
11188,W403,2,2,4
11189,W409,1,0,1
11190,W411,2,1,3
11191,W418,1,0,1
11192,W421,2,4,6
11193,W422,1,0,1
11194,W424,0,2,2
11195,W440,7,8,15
11196,W441,0,11,11
11197,W442,2,0,2
11198,W449,43,24,67
11199,W45,0,1,1
11200,W450,1,9,10
11201,W4503,1,0,1
11202,W4509,1,1,2
11203,W451,2,2,4
11204,W452,0,1,1
11205,W455,1,1,2
11206,W456,1,0,1
11207,W458,2,0,2
11208,W459,27,10,37
11209,W462,1,0,1
11210,W490,4,2,6
11211,W492,1,0,1
11212,W493,1,0,1
11213,W495,2,0,2
11214,W496,1,0,1
11215,W499,10,5,15
11216,W500,0,1,1
11217,W502,0,1,1
11218,W503,5,2,7
11219,W5030,2,0,2
11220,W504,3,0,3
11221,W508,1,3,4
11222,W509,4,2,6
11223,W510,0,1,1
11224,W5108,1,0,1
11225,W511,1,0,1
11226,W512,0,1,1
11227,W513,2,0,2
11228,W514,0,1,1
11229,W5181,0,1,1
11230,W519,3,0,3
11231,W521,2,1,3
11232,W523,1,0,1
11233,W531,1,1,2
11234,W533,1,0,1
11235,W540,6,6,12
11236,W5408,0,1,1
11237,W5409,0,1,1
11238,W541,1,4,5
11239,W544,2,1,3
11240,W5449,0,1,1
11241,W548,2,2,4
11242,W5488,0,1,1
11243,W549,12,28,40
11244,W5493,0,1,1
11245,W5499,0,1,1
11246,W550,1,3,4
11247,W551,0,2,2
11248,W5558,0,1,1
11249,W558,2,5,7
11250,W559,7,19,26
11251,W5599,0,1,1
11252,W561,0,3,3
11253,W562,0,4,4
11254,W563,0,1,1
11255,W570,0,2,2
11256,W571,5,11,16
11257,W572,7,15,22
11258,W573,2,1,3
11259,W578,2,1,3
11260,W579,12,14,26
11261,W5799,1,2,3
11262,W581,12,9,21
11263,W588,1,0,1
11264,W589,0,1,1
11265,W593,6,24,30
11266,W594,1,4,5
11267,W595,6,39,45
11268,W596,1,1,2
11269,W599,0,1,1
11270,W600,2,1,3
11271,W601,0,2,2
11272,W602,1,1,2
11273,W603,1,0,1
11274,W608,1,0,1
11275,W609,2,1,3
11276,W611,2,1,3
11277,W613,1,0,1
11278,W621,11,18,29
11279,W622,1,2,3
11280,W628,1,0,1
11281,W629,0,3,3
11282,W631,0,2,2
11283,W640,1,1,2
11284,W641,0,1,1
11285,W642,0,1,1
11286,W647,1,0,1
11287,W648,1,0,1
11288,W649,1,0,1
11289,W651,1,1,2
11290,W652,1,0,1
11291,W653,1,2,3
11292,W654,3,2,5
11293,W658,1,0,1
11294,W659,2,1,3
11295,W660,1,0,1
11296,W661,0,2,2
11297,W662,1,0,1
11298,W663,7,5,12
11299,W664,2,0,2
11300,W668,2,1,3
11301,W669,10,6,16
11302,W672,1,0,1
11303,W673,2,0,2
11304,W675,1,2,3
11305,W676,2,2,4
11306,W677,1,5,6
11307,W692,1,0,1
11308,W693,3,5,8
11309,W694,2,2,4
11310,W698,2,3,5
11311,W702,1,0,1
11312,W712,17,22,39
11313,W718,2,1,3
11314,W719,1,0,1
11315,W726,0,1,1
11316,W733,1,0,1
11317,W738,0,1,1
11318,W7380,0,1,1
11319,W741,0,1,1
11320,W742,17,23,40
11321,W743,2,1,3
11322,W748,0,2,2
11323,W749,4,0,4
11324,W751,0,1,1
11325,W752,2,3,5
11326,W753,6,2,8
11327,W758,1,3,4
11328,W759,4,0,4
11329,W761,0,1,1
11330,W762,0,2,2
11331,W763,1,0,1
11332,W768,0,3,3
11333,W771,8,1,9
11334,W772,2,1,3
11335,W778,2,3,5
11336,W779,1,2,3
11337,W780,0,1,1
11338,W781,5,27,32
11339,W782,2,1,3
11340,W783,3,4,7
11341,W784,2,8,10
11342,W785,0,1,1
11343,W788,1,1,2
11344,W789,2,2,4
11345,W790,4,5,9
11346,W7904,0,1,1
11347,W7909,0,1,1
11348,W791,6,55,61
11349,W792,4,12,16
11350,W793,0,1,1
11351,W798,0,1,1
11352,W799,13,5,18
11353,W7994,1,0,1
11354,W7999,0,1,1
11355,W800,1,0,1
11356,W801,2,5,7
11357,W802,22,16,38
11358,W803,4,3,7
11359,W808,0,1,1
11360,W809,2,2,4
11361,W811,10,7,17
11362,W812,2,2,4
11363,W813,2,1,3
11364,W814,1,2,3
11365,W815,1,3,4
11366,W818,1,0,1
11367,W819,2,1,3
11368,W821,20,9,29
11369,W822,484,308,792
11370,W823,8,3,11
11371,W828,17,11,28
11372,W829,0,1,1
11373,W831,2,1,3
11374,W833,23,21,44
11375,W834,4,3,7
11376,W835,0,2,2
11377,W836,1,3,4
11378,W838,8,7,15
11379,W839,0,2,2
11380,W840,1,0,1
11381,W841,1,0,1
11382,W842,1,0,1
11383,W843,6,4,10
11384,W844,12,7,19
11385,W845,3,7,10
11386,W846,5,2,7
11387,W847,2,1,3
11388,W848,40,34,74
11389,W849,3,2,5
11390,W851,13,16,29
11391,W852,29,22,51
11392,W8542,1,0,1
11393,W858,13,10,23
11394,W859,1,1,2
11395,W861,3,3,6
11396,W866,1,0,1
11397,W868,4,7,11
11398,W869,3,1,4
11399,W871,1,1,2
11400,W878,3,1,4
11401,W879,77,43,120
11402,W8799,1,0,1
11403,W881,0,2,2
11404,W888,1,1,2
11405,W889,7,10,17
11406,W891,10,10,20
11407,W901,25,16,41
11408,W902,1,2,3
11409,W903,113,215,328
11410,W904,6,15,21
11411,W908,1,0,1
11412,W913,2,3,5
11413,W918,1,7,8
11414,W919,23,38,61
11415,W921,1,0,1
11416,W922,1,2,3
11417,W923,1,0,1
11418,W924,0,1,1
11419,W928,1,0,1
11420,W930,1,0,1
11421,W939,1,0,1
11422,W941,1,3,4
11423,W948,3,0,3
11424,W961,1,0,1
11425,W981,1,0,1
11426,W984,1,0,1
11427,W9999,1,0,1
11428,X000,1,2,3
11429,X018,1,0,1
11430,X020,1,0,1
11431,X030,1,0,1
11432,X046,1,0,1
11433,X049,1,0,1
11434,X060,0,1,1
11435,X065,0,1,1
11436,X080,2,1,3
11437,X082,1,0,1
11438,X083,7,2,9
11439,X084,8,2,10
11440,X088,1,0,1
11441,X090,2,1,3
11442,X096,1,0,1
11443,X098,0,1,1
11444,X099,5,1,6
11445,X100,1,5,6
11446,X102,0,2,2
11447,X109,1,0,1
11448,X110,2,1,3
11449,X111,1,1,2
11450,X112,2,1,3
11451,X118,0,1,1
11452,X119,0,2,2
11453,X120,2,6,8
11454,X121,1,0,1
11455,X122,1,1,2
11456,X123,1,0,1
11457,X124,1,0,1
11458,X1262,1,0,1
11459,X128,1,1,2
11460,X129,1,2,3
11461,X136,1,0,1
11462,X149,0,1,1
11463,X150,2,1,3
11464,X1503,0,2,2
11465,X159,0,1,1
11466,X160,2,1,3
11467,X169,0,1,1
11468,X186,1,0,1
11469,X189,1,0,1
11470,X190,1,1,2
11471,X1982,1,0,1
11472,X199,1,0,1
11473,X209,1,0,1
11474,X212,1,0,1
11475,X216,1,0,1
11476,X221,1,0,1
11477,X228,0,1,1
11478,X230,2,1,3
11479,X233,1,0,1
11480,X235,0,1,1
11481,X238,0,1,1
11482,X239,6,8,14
11483,X241,1,0,1
11484,X251,1,0,1
11485,X259,1,1,2
11486,X278,0,1,1
11487,X281,1,0,1
11488,X290,1,0,1
11489,X292,47,89,136
11490,X293,1,1,2
11491,X298,71,55,126
11492,X299,3,4,7
11493,X301,0,16,16
11494,X302,1,3,4
11495,X305,0,1,1
11496,X308,3,5,8
11497,X309,1,2,3
11498,X310,4,0,4
11499,X312,49,8,57
11500,X313,5,5,10
11501,X314,1,0,1
11502,X318,1,5,6
11503,X319,2,0,2
11504,X322,1,0,1
11505,X323,2,0,2
11506,X328,1,0,1
11507,X332,11,10,21
11508,X333,5,1,6
11509,X334,4,3,7
11510,X336,3,1,4
11511,X338,2,5,7
11512,X339,12,25,37
11513,X341,1,0,1
11514,X348,0,2,2
11515,X352,29,54,83
11516,X353,2,5,7
11517,X354,1,0,1
11518,X355,5,2,7
11519,X358,14,7,21
11520,X359,1,0,1
11521,X361,9,5,14
11522,X362,41,10,51
11523,X363,5,6,11
11524,X368,9,10,19
11525,X369,18,16,34
11526,X372,1,0,1
11527,X373,2,3,5
11528,X375,6,13,19
11529,X376,2,1,3
11530,X378,4,10,14
11531,X379,1,1,2
11532,X382,10,17,27
11533,X383,1,5,6
11534,X384,6,7,13
11535,X385,3,4,7
11536,X386,2,4,6
11537,X387,2,2,4
11538,X388,1,7,8
11539,X389,1,0,1
11540,X394,2,0,2
11541,X395,2,1,3
11542,X396,1,0,1
11543,X398,2,0,2
11544,X3981,1,1,2
11545,X399,1,3,4
11546,X400,8,13,21
11547,X4009,0,1,1
11548,X402,0,1,1
11549,X403,2,1,3
11550,X404,1,1,2
11551,X409,28,22,50
11552,X4099,0,2,2
11553,X410,12,18,30
11554,X4108,0,1,1
11555,X412,1,0,1
11556,X419,22,20,42
11557,X420,12,12,24
11558,X421,0,1,1
11559,X422,4,2,6
11560,X429,13,16,29
11561,X4291,1,0,1
11562,X4299,1,0,1
11563,X430,1,5,6
11564,X439,4,7,11
11565,X440,11,16,27
11566,X4409,1,0,1
11567,X441,1,0,1
11568,X442,1,2,3
11569,X448,0,1,1
11570,X449,19,20,39
11571,X4499,1,1,2
11572,X450,14,14,28
11573,X451,4,7,11
11574,X452,1,0,1
11575,X459,32,21,53
11576,X461,2,4,6
11577,X4669,1,0,1
11578,X470,2,0,2
